brands,latitude,longitude,street_address,city,postal_code,week_start_date,median_dwell,h3_cell,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,total_visits,android,ios
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-09-06,8.0,8629a560fffffff,12,16,13,10,18,14,12,95,35,49
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-09-13,8.0,8629a560fffffff,11,9,14,23,14,13,14,98,31,54
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-09-20,8.0,8629a560fffffff,10,8,11,12,18,11,9,79,28,43
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-09-27,7.0,8629a560fffffff,6,11,12,5,10,19,8,71,27,30
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-10-04,8.0,8629a560fffffff,11,16,15,7,12,15,11,87,29,46
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-10-11,9.0,8629a560fffffff,9,10,19,13,14,10,8,83,30,39
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-10-18,8.0,8629a560fffffff,22,17,13,8,20,14,14,108,37,47
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-10-25,8.0,8629a560fffffff,16,16,9,10,9,9,15,84,30,40
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-11-01,8.0,8629a560fffffff,21,13,10,19,14,16,20,113,42,55
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-11-08,8.0,8629a560fffffff,8,18,10,10,7,11,27,91,27,49
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-11-15,7.0,8629a560fffffff,15,17,18,13,19,24,9,115,36,67
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-11-22,8.0,8629a560fffffff,11,16,13,3,15,11,18,87,36,40
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-11-29,8.0,8629a560fffffff,21,11,10,17,18,14,12,103,39,59
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-12-06,7.0,8629a560fffffff,12,17,14,10,13,15,16,97,28,52
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-12-13,9.0,8629a560fffffff,17,19,15,23,8,15,14,111,50,52
Taco Bell,33.8108,-118.2908,921 Sepulveda Blvd,West Carson,90502.0,2021-12-20,10.0,8629a560fffffff,17,15,7,6,7,5,12,69,28,31
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2020-12-28,7.0,8629a0b4fffffff,9,4,9,12,5,5,5,49,21,26
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-01-04,9.0,8629a0b4fffffff,5,8,8,7,12,6,4,50,23,22
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-01-11,9.0,8629a0b4fffffff,6,2,5,5,6,10,8,42,23,13
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-01-18,12.0,8629a0b4fffffff,8,5,5,6,9,6,9,48,11,25
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-01-25,10.0,8629a0b4fffffff,6,8,8,3,9,11,4,49,13,24
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-02-01,15.0,8629a0b4fffffff,4,8,12,4,9,7,3,47,19,22
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-02-08,6.0,8629a0b4fffffff,7,6,11,4,8,10,6,52,21,25
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-02-15,8.0,8629a0b4fffffff,5,7,10,10,15,7,5,59,19,37
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-02-22,6.0,8629a0b4fffffff,6,5,7,8,7,5,5,43,19,20
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-03-01,9.0,8629a0b4fffffff,12,9,2,12,7,10,3,55,17,35
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-03-08,8.0,8629a0b4fffffff,9,9,8,6,9,5,6,52,23,26
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-03-15,7.0,8629a0b4fffffff,10,9,13,5,13,10,5,65,24,27
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-03-22,7.0,8629a0b4fffffff,8,3,9,5,3,11,5,44,12,28
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-03-29,10.0,8629a0b4fffffff,9,7,10,8,13,10,7,64,21,39
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-04-05,8.5,8629a0b4fffffff,7,7,6,3,11,6,2,42,14,25
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-04-12,10.0,8629a0b4fffffff,7,6,3,11,10,8,4,49,10,33
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-04-19,10.0,8629a0b4fffffff,11,9,4,9,12,10,4,59,21,26
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-04-26,10.0,8629a0b4fffffff,7,11,9,15,6,5,12,65,30,27
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-05-03,8.0,8629a0b4fffffff,3,7,9,8,7,1,6,41,13,26
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-05-10,8.0,8629a0b4fffffff,9,4,8,6,1,6,7,41,14,25
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-05-17,8.0,8629a0b4fffffff,6,5,8,4,11,7,4,45,26,18
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-05-24,10.0,8629a0b4fffffff,10,8,1,7,14,8,1,49,22,24
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-05-31,6.0,8629a0b4fffffff,7,9,9,5,8,4,6,48,17,25
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-06-07,8.0,8629a0b4fffffff,6,5,5,7,3,10,7,43,28,14
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-06-14,8.0,8629a0b4fffffff,8,4,9,3,3,5,2,34,16,17
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-06-21,7.0,8629a0b4fffffff,2,6,5,6,9,7,6,41,17,18
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-06-28,8.0,8629a0b4fffffff,5,4,5,5,3,7,6,35,18,14
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-07-05,9.5,8629a0b4fffffff,5,6,3,4,2,2,4,26,11,16
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-07-12,6.0,8629a0b4fffffff,4,5,6,7,9,5,4,40,10,24
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-07-19,8.0,8629a0b4fffffff,8,5,5,8,5,8,7,46,21,18
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-07-26,7.0,8629a0b4fffffff,2,8,9,7,5,7,5,43,22,16
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-08-02,10.0,8629a0b4fffffff,8,4,4,3,7,7,2,35,20,14
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-08-09,7.0,8629a0b4fffffff,6,3,8,3,5,8,4,37,19,18
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-08-16,7.0,8629a0b4fffffff,2,2,5,3,9,7,5,33,13,19
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-08-23,7.0,8629a0b4fffffff,10,10,3,7,9,8,2,49,28,17
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-08-30,8.0,8629a0b4fffffff,5,9,5,4,6,6,3,38,13,17
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-09-06,8.0,8629a0b4fffffff,7,9,7,5,10,4,0,42,22,19
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-09-13,7.0,8629a0b4fffffff,7,7,1,3,5,6,4,33,9,18
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-09-20,7.5,8629a0b4fffffff,3,7,4,4,7,5,6,36,12,19
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-09-27,7.5,8629a0b4fffffff,5,2,6,6,6,6,15,46,12,26
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-10-04,9.5,8629a0b4fffffff,6,4,3,3,6,13,5,40,17,18
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-10-11,8.5,8629a0b4fffffff,3,10,6,5,10,11,5,50,10,30
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-10-18,8.0,8629a0b4fffffff,11,9,4,6,11,12,4,57,15,27
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-10-25,9.0,8629a0b4fffffff,6,11,5,7,9,4,4,46,17,16
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-11-01,6.0,8629a0b4fffffff,9,5,7,11,16,5,3,56,20,22
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-11-08,8.0,8629a0b4fffffff,4,8,10,12,8,8,7,57,18,27
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-11-15,6.0,8629a0b4fffffff,3,8,6,8,12,3,7,47,20,19
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-11-22,8.0,8629a0b4fffffff,7,5,9,1,6,7,2,37,10,19
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-11-29,8.0,8629a0b4fffffff,9,13,11,9,6,7,6,61,18,27
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-12-06,7.0,8629a0b4fffffff,7,6,6,2,6,2,1,30,11,10
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-12-13,7.5,8629a0b4fffffff,9,5,5,4,10,7,8,48,18,24
Taco Bell,33.8121,-117.9928,10360 Beach Blvd,Stanton,90680.0,2021-12-20,7.0,8629a0b4fffffff,6,6,7,3,5,0,4,31,9,19
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2020-12-28,8.5,8629a5677ffffff,20,17,25,23,15,13,15,128,35,80
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-01-04,8.0,8629a5677ffffff,17,12,14,15,17,13,12,100,25,65
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-01-11,9.0,8629a5677ffffff,8,14,9,9,23,27,18,108,29,64
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-01-18,9.0,8629a5677ffffff,16,10,9,15,11,17,18,96,32,65
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-01-25,8.0,8629a5677ffffff,7,14,16,7,18,17,10,89,18,54
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-02-01,10.0,8629a5677ffffff,12,8,10,15,12,26,20,103,30,65
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-02-08,9.0,8629a5677ffffff,11,20,21,19,20,17,7,115,30,70
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-02-15,9.0,8629a5677ffffff,11,14,17,14,22,19,6,103,12,74
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-02-22,8.0,8629a5677ffffff,11,9,21,19,21,23,21,125,28,86
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-03-01,8.0,8629a5677ffffff,15,8,12,18,14,20,19,106,22,73
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-03-08,9.0,8629a5677ffffff,16,16,15,11,23,17,19,117,31,71
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-03-15,10.0,8629a5677ffffff,12,10,15,27,13,17,26,120,27,78
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-03-22,8.0,8629a5677ffffff,16,21,16,28,30,35,26,172,29,118
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-03-29,8.0,8629a5677ffffff,20,23,37,21,25,27,17,170,33,112
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-04-05,9.0,8629a5677ffffff,11,19,11,21,31,13,20,126,27,78
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-04-12,8.5,8629a5677ffffff,15,27,19,17,20,23,29,150,34,91
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-04-19,9.0,8629a5677ffffff,16,25,18,18,27,22,23,149,40,95
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-04-26,10.0,8629a5677ffffff,22,18,13,23,23,18,30,147,40,89
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-05-03,9.0,8629a5677ffffff,13,27,16,18,20,17,25,136,27,87
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-05-10,8.0,8629a5677ffffff,17,21,16,18,32,30,23,157,38,95
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-05-17,8.0,8629a5677ffffff,19,25,14,29,27,18,18,150,42,86
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-05-24,10.0,8629a5677ffffff,21,37,20,25,26,30,24,183,38,113
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-05-31,8.0,8629a5677ffffff,12,25,18,29,31,24,32,171,31,114
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-06-07,10.0,8629a5677ffffff,23,24,33,18,15,22,14,149,35,88
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-06-14,9.0,8629a5677ffffff,15,10,26,19,25,15,13,123,29,71
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-06-21,10.0,8629a5677ffffff,23,17,16,28,17,20,21,142,29,91
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-06-28,10.0,8629a5677ffffff,29,21,19,29,13,14,21,146,39,87
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-07-05,9.0,8629a5677ffffff,23,29,12,12,15,12,17,120,40,63
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-07-12,9.0,8629a5677ffffff,17,16,19,11,16,11,7,97,32,51
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-07-19,10.0,8629a5677ffffff,13,24,17,12,11,10,8,95,30,48
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-07-26,8.0,8629a5677ffffff,12,10,13,12,8,16,11,82,27,48
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-08-02,9.0,8629a5677ffffff,7,10,17,17,17,8,10,86,28,47
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-08-09,8.0,8629a5677ffffff,14,24,6,12,15,13,12,96,23,66
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-08-16,9.0,8629a5677ffffff,14,17,24,12,15,16,13,111,29,68
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-08-23,10.0,8629a5677ffffff,14,19,17,27,28,25,17,147,51,68
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-08-30,10.0,8629a5677ffffff,26,27,30,20,30,19,16,168,39,92
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-09-06,11.0,8629a5677ffffff,22,26,21,20,22,23,15,149,35,84
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-09-13,10.5,8629a5677ffffff,20,13,21,11,24,15,14,118,29,67
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-09-20,11.0,8629a5677ffffff,20,20,27,28,27,17,13,152,41,76
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-09-27,10.0,8629a5677ffffff,16,15,18,20,24,18,12,123,32,67
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-10-04,10.0,8629a5677ffffff,22,29,27,27,24,20,13,162,42,94
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-10-11,10.0,8629a5677ffffff,15,31,17,20,18,19,7,127,41,64
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-10-18,10.0,8629a5677ffffff,20,26,20,18,18,16,17,135,30,65
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-10-25,10.0,8629a5677ffffff,14,20,21,22,29,32,20,158,45,75
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-11-01,10.0,8629a5677ffffff,17,24,11,30,26,17,17,142,34,72
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-11-08,10.0,8629a5677ffffff,21,16,28,14,18,14,18,129,37,69
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-11-15,11.0,8629a5677ffffff,22,17,20,22,18,14,12,125,38,66
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-11-22,12.0,8629a5677ffffff,16,16,21,9,21,19,10,112,24,51
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-11-29,9.0,8629a5677ffffff,27,21,14,16,27,27,24,156,36,94
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-12-06,10.0,8629a5677ffffff,20,11,24,19,46,27,19,166,37,109
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-12-13,9.0,8629a5677ffffff,13,13,27,15,41,28,29,166,42,106
Taco Bell,33.8134,-118.3689,5125 Pacific Coast Hwy,Torrance,90505.0,2021-12-20,9.0,8629a5677ffffff,33,25,25,24,19,8,45,179,37,121
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2020-12-28,7.0,8629a56b7ffffff,13,12,13,15,12,18,21,104,46,51
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-01-04,7.0,8629a56b7ffffff,10,6,21,22,14,12,10,95,36,39
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-01-11,8.0,8629a56b7ffffff,10,11,8,11,17,15,12,84,36,41
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-01-18,6.0,8629a56b7ffffff,9,6,11,8,12,8,8,62,31,31
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-01-25,8.0,8629a56b7ffffff,7,14,13,9,15,11,11,80,23,33
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-02-01,8.0,8629a56b7ffffff,11,17,11,14,15,8,9,85,32,38
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-02-08,7.0,8629a56b7ffffff,15,11,21,8,22,17,12,106,33,58
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-02-15,8.0,8629a56b7ffffff,13,15,16,14,12,15,14,99,39,47
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-02-22,8.0,8629a56b7ffffff,3,5,14,14,22,14,13,85,28,46
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-03-01,8.0,8629a56b7ffffff,8,19,8,14,21,25,16,111,32,57
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-03-08,7.0,8629a56b7ffffff,15,11,16,15,24,13,18,112,40,55
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-03-15,8.0,8629a56b7ffffff,13,13,12,21,20,13,11,103,28,54
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-03-22,7.0,8629a56b7ffffff,9,16,13,19,11,16,10,94,28,57
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-03-29,6.0,8629a56b7ffffff,16,18,14,11,12,20,12,103,33,62
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-04-05,8.0,8629a56b7ffffff,21,14,11,16,25,12,16,115,44,57
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-04-12,8.0,8629a56b7ffffff,13,10,21,13,18,13,11,99,24,57
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-04-19,7.0,8629a56b7ffffff,15,13,19,20,12,18,10,107,26,58
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-04-26,8.0,8629a56b7ffffff,6,19,13,20,12,17,10,97,41,48
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-05-03,8.0,8629a56b7ffffff,9,13,12,21,9,14,3,81,31,39
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-05-10,7.0,8629a56b7ffffff,19,14,12,15,20,12,12,104,37,54
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-05-17,7.0,8629a56b7ffffff,9,16,10,11,17,10,12,85,34,43
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-05-24,8.0,8629a56b7ffffff,26,17,20,15,25,13,3,119,38,60
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-05-31,7.0,8629a56b7ffffff,10,17,14,13,13,17,14,98,36,51
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-06-07,7.0,8629a56b7ffffff,10,19,14,14,22,20,12,111,47,51
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-06-14,7.0,8629a56b7ffffff,11,10,14,9,14,14,14,86,28,50
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-06-21,6.0,8629a56b7ffffff,14,22,21,14,10,7,10,98,29,48
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-06-28,7.0,8629a56b7ffffff,18,17,18,14,24,29,20,140,66,55
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-07-05,6.0,8629a56b7ffffff,13,21,17,11,7,10,5,84,30,51
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-07-12,6.0,8629a56b7ffffff,10,7,17,12,18,11,18,93,26,56
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-07-19,8.0,8629a56b7ffffff,12,11,24,24,10,11,18,110,34,47
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-07-26,7.0,8629a56b7ffffff,19,11,14,19,10,12,7,92,39,35
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-08-02,7.0,8629a56b7ffffff,14,28,14,16,16,13,9,110,38,54
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-08-09,7.0,8629a56b7ffffff,12,19,18,14,21,11,12,107,39,53
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-08-16,8.0,8629a56b7ffffff,24,20,26,20,26,16,17,149,54,68
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-08-23,8.0,8629a56b7ffffff,19,17,17,16,29,15,12,125,51,58
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-08-30,7.0,8629a56b7ffffff,16,17,23,20,19,20,16,131,39,73
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-09-06,6.0,8629a56b7ffffff,6,13,19,13,21,18,19,109,45,52
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-09-13,7.0,8629a56b7ffffff,20,26,12,21,28,12,5,124,38,74
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-09-20,7.0,8629a56b7ffffff,15,18,25,21,19,13,10,121,52,55
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-09-27,7.0,8629a56b7ffffff,12,16,11,17,30,10,11,107,35,63
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-10-04,7.0,8629a56b7ffffff,13,17,23,17,18,23,8,119,38,64
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-10-11,7.0,8629a56b7ffffff,11,17,15,14,19,25,12,113,47,54
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-10-18,8.0,8629a56b7ffffff,13,11,9,37,22,15,22,129,53,55
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-10-25,7.0,8629a56b7ffffff,12,7,16,18,20,17,12,102,35,61
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-11-01,7.0,8629a56b7ffffff,18,12,15,24,28,15,8,120,48,57
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-11-08,7.5,8629a56b7ffffff,14,18,24,15,12,10,7,100,34,52
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-11-15,8.0,8629a56b7ffffff,16,19,8,14,20,14,7,98,36,62
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-11-22,7.0,8629a56b7ffffff,11,12,10,2,5,11,16,67,17,47
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-11-29,7.0,8629a56b7ffffff,22,13,22,17,12,14,15,115,39,54
Taco Bell,33.8168,-118.0277,10010 Valley View St,Buena Park,90620.0,2021-12-06,7.0,8629a56b7ffffff,13,18,13,19,20,25,7,115,36,68
